t [s]	V_veh [km/h]	pente [0]	rapport [-]	q_carb [mg/cp]
457.4	0	0	0	0
457.5	0	0	0	0
457.6	0	0	0	0
457.7	0	0	0	0
457.8	0	0	0	0
457.9	0	0	0	0
458	0	0	0	0
458.1	0	0	0	0
458.2	0	0	0	0
458.3	0	0	0	0
458.4	0	0	0	0
458.5	0	0	0	0
458.6	0	0	0	0
458.7	0	0	0	0
458.8	0	0	0	0
458.9	0	0	0	0
459	0	0	0	0
459.1	0	0	0	0
459.2	0	0	0	0
459.3	0	0	0	0
459.4	0	0	0	0
459.5	0	0	0	0
459.6	0	0	0	0
459.7	0	0	0	0
459.8	0	0	0	0
459.9	0	0	0	0
460	0	0	0	0
460.1	0	0	0	0
460.2	0	0	0	0
460.3	0	0	0	0
460.4	0	0	0	0
460.5	0	0	0	0
460.6	0	0	0	0
460.7	0	0	0	0
460.8	0	0	0	0
460.9	0	0	0	0
461	0	0	0	0
461.1	0	0	0	0
461.2	0	0	0	0
461.3	0	0	0	0
461.4	0	0	0	0
461.5	0	0	0	0
461.6	0	0	0	0
461.7	0	0	0	0
461.8	0	0	0	0
461.9	0	0	0	0
462	0	0	0	0
462.1	0	0	0	0
462.2	0	0	0	0
462.3	0	0	0	0
462.4	0	0	0	0
462.5	0	0	0	0
462.6	0	0	0	0
462.7	0	0	0	0
462.8	0	0	0	0
462.9	0	0	0	0
463	0	0	0	0
463.1	0	0	0	0
463.2	0	0	0	0
463.3	0	0	0	0
463.4	0	0	0	0
463.5	0	0	0	0
463.6	0	0	0	0
463.7	0	0	0	0
463.8	0	0	0	0
463.9	0	0	0	0
464	0	0	0	0
464.1	0	0	0	0
464.2	0	0	0	0
464.3	0	0	0	0
464.4	0	0	0	0
464.5	0	0	0	0
464.6	0	0	0	0
464.7	0	0	0	0
464.8	0	0	0	0
464.9	0	0	0	0
465	0	0	0	0
